Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
20.5109	1	0	2019	LastDelay	0.320935	320935	1	1
20.5109	1	0	2019	FullDelay	0.320935	320935	1	1
20.5196	0	0	1022	LastDelay	0.0796064	79606.4	1	1
20.5196	0	0	1022	FullDelay	0.0796064	79606.4	1	1
20.531	0	0	1023	LastDelay	0.0709632	70963.2	1	1
20.531	0	0	1023	FullDelay	0.0709632	70963.2	1	1
20.5396	1	0	2022	LastDelay	0.319644	319644	1	1
20.5396	1	0	2022	FullDelay	0.319644	319644	1	1
20.551	0	0	1024	LastDelay	0.0709632	70963.2	1	1
20.551	0	0	1024	FullDelay	0.0709632	70963.2	1	1
20.5609	1	0	2024	LastDelay	0.320935	320935	1	1
20.5609	1	0	2024	FullDelay	0.320935	320935	1	1
20.571	0	0	1025	LastDelay	0.0709632	70963.2	1	1
20.571	0	0	1025	FullDelay	0.0709632	70963.2	1	1
20.5859	1	0	2027	LastDelay	0.315935	315935	1	1
20.5859	1	0	2027	FullDelay	0.315935	315935	1	1
20.5946	0	0	1026	LastDelay	0.0746064	74606.4	1	1
20.5946	0	0	1026	FullDelay	0.0746064	74606.4	1	1
20.6109	1	0	2029	LastDelay	0.320935	320935	1	1
20.6109	1	0	2029	FullDelay	0.320935	320935	1	1
20.6196	0	0	1027	LastDelay	0.0796064	79606.4	1	1
20.6196	0	0	1027	FullDelay	0.0796064	79606.4	1	1
20.631	0	0	1028	LastDelay	0.0709632	70963.2	1	1
20.631	0	0	1028	FullDelay	0.0709632	70963.2	1	1
20.6396	1	0	2032	LastDelay	0.319644	319644	1	1
20.6396	1	0	2032	FullDelay	0.319644	319644	1	1
20.651	0	0	1029	LastDelay	0.0709632	70963.2	1	1
20.651	0	0	1029	FullDelay	0.0709632	70963.2	1	1
20.6609	1	0	2034	LastDelay	0.320935	320935	1	1
20.6609	1	0	2034	FullDelay	0.320935	320935	1	1
20.671	0	0	1030	LastDelay	0.0709632	70963.2	1	1
20.671	0	0	1030	FullDelay	0.0709632	70963.2	1	1
20.6859	1	0	2037	LastDelay	0.315935	315935	1	1
20.6859	1	0	2037	FullDelay	0.315935	315935	1	1
20.6946	0	0	1031	LastDelay	0.0746064	74606.4	1	1
20.6946	0	0	1031	FullDelay	0.0746064	74606.4	1	1
20.7109	1	0	2039	LastDelay	0.320935	320935	1	1
20.7109	1	0	2039	FullDelay	0.320935	320935	1	1
20.7196	0	0	1032	LastDelay	0.0796064	79606.4	1	1
20.7196	0	0	1032	FullDelay	0.0796064	79606.4	1	1
20.731	0	0	1033	LastDelay	0.0709632	70963.2	1	1
20.731	0	0	1033	FullDelay	0.0709632	70963.2	1	1
20.7396	1	0	2042	LastDelay	0.319644	319644	1	1
20.7396	1	0	2042	FullDelay	0.319644	319644	1	1
20.751	0	0	1034	LastDelay	0.0709632	70963.2	1	1
20.751	0	0	1034	FullDelay	0.0709632	70963.2	1	1
20.7609	1	0	2044	LastDelay	0.320935	320935	1	1
20.7609	1	0	2044	FullDelay	0.320935	320935	1	1
20.771	0	0	1035	LastDelay	0.0709632	70963.2	1	1
20.771	0	0	1035	FullDelay	0.0709632	70963.2	1	1
20.7859	1	0	2047	LastDelay	0.315935	315935	1	1
20.7859	1	0	2047	FullDelay	0.315935	315935	1	1
20.7946	0	0	1036	LastDelay	0.0746064	74606.4	1	1
20.7946	0	0	1036	FullDelay	0.0746064	74606.4	1	1
20.8109	1	0	2049	LastDelay	0.320935	320935	1	1
20.8109	1	0	2049	FullDelay	0.320935	320935	1	1
20.8196	0	0	1037	LastDelay	0.0796064	79606.4	1	1
20.8196	0	0	1037	FullDelay	0.0796064	79606.4	1	1
20.831	0	0	1038	LastDelay	0.0709632	70963.2	1	1
20.831	0	0	1038	FullDelay	0.0709632	70963.2	1	1
20.8396	1	0	2052	LastDelay	0.319644	319644	1	1
20.8396	1	0	2052	FullDelay	0.319644	319644	1	1
20.851	0	0	1039	LastDelay	0.0709632	70963.2	1	1
20.851	0	0	1039	FullDelay	0.0709632	70963.2	1	1
20.8609	1	0	2054	LastDelay	0.320935	320935	1	1
20.8609	1	0	2054	FullDelay	0.320935	320935	1	1
20.871	0	0	1040	LastDelay	0.0709632	70963.2	1	1
20.871	0	0	1040	FullDelay	0.0709632	70963.2	1	1
20.8859	1	0	2057	LastDelay	0.315935	315935	1	1
20.8859	1	0	2057	FullDelay	0.315935	315935	1	1
20.8946	0	0	1041	LastDelay	0.0746064	74606.4	1	1
20.8946	0	0	1041	FullDelay	0.0746064	74606.4	1	1
20.9109	1	0	2059	LastDelay	0.320935	320935	1	1
20.9109	1	0	2059	FullDelay	0.320935	320935	1	1
20.9196	0	0	1042	LastDelay	0.0796064	79606.4	1	1
20.9196	0	0	1042	FullDelay	0.0796064	79606.4	1	1
20.931	0	0	1043	LastDelay	0.0709632	70963.2	1	1
20.931	0	0	1043	FullDelay	0.0709632	70963.2	1	1
20.9396	1	0	2062	LastDelay	0.319644	319644	1	1
20.9396	1	0	2062	FullDelay	0.319644	319644	1	1
20.951	0	0	1044	LastDelay	0.0709632	70963.2	1	1
20.951	0	0	1044	FullDelay	0.0709632	70963.2	1	1
20.9609	1	0	2064	LastDelay	0.320935	320935	1	1
20.9609	1	0	2064	FullDelay	0.320935	320935	1	1
20.971	0	0	1045	LastDelay	0.0709632	70963.2	1	1
20.971	0	0	1045	FullDelay	0.0709632	70963.2	1	1
20.9859	1	0	2067	LastDelay	0.315935	315935	1	1
20.9859	1	0	2067	FullDelay	0.315935	315935	1	1
20.9946	0	0	1046	LastDelay	0.0746064	74606.4	1	1
20.9946	0	0	1046	FullDelay	0.0746064	74606.4	1	1
21.0109	1	0	2069	LastDelay	0.320935	320935	1	1
21.0109	1	0	2069	FullDelay	0.320935	320935	1	1
21.0196	0	0	1047	LastDelay	0.0796064	79606.4	1	1
21.0196	0	0	1047	FullDelay	0.0796064	79606.4	1	1
21.031	0	0	1048	LastDelay	0.0709632	70963.2	1	1
21.031	0	0	1048	FullDelay	0.0709632	70963.2	1	1
21.0396	1	0	2072	LastDelay	0.319644	319644	1	1
21.0396	1	0	2072	FullDelay	0.319644	319644	1	1
21.051	0	0	1049	LastDelay	0.0709632	70963.2	1	1
21.051	0	0	1049	FullDelay	0.0709632	70963.2	1	1
21.0609	1	0	2074	LastDelay	0.320935	320935	1	1
21.0609	1	0	2074	FullDelay	0.320935	320935	1	1
21.071	0	0	1050	LastDelay	0.0709632	70963.2	1	1
21.071	0	0	1050	FullDelay	0.0709632	70963.2	1	1
21.0859	1	0	2077	LastDelay	0.315935	315935	1	1
21.0859	1	0	2077	FullDelay	0.315935	315935	1	1
21.0946	0	0	1051	LastDelay	0.0746064	74606.4	1	1
21.0946	0	0	1051	FullDelay	0.0746064	74606.4	1	1
21.1109	1	0	2079	LastDelay	0.320935	320935	1	1
21.1109	1	0	2079	FullDelay	0.320935	320935	1	1
21.1196	0	0	1052	LastDelay	0.0796064	79606.4	1	1
21.1196	0	0	1052	FullDelay	0.0796064	79606.4	1	1
21.131	0	0	1053	LastDelay	0.0709632	70963.2	1	1
21.131	0	0	1053	FullDelay	0.0709632	70963.2	1	1
21.1396	1	0	2082	LastDelay	0.319644	319644	1	1
21.1396	1	0	2082	FullDelay	0.319644	319644	1	1
21.151	0	0	1054	LastDelay	0.0709632	70963.2	1	1
21.151	0	0	1054	FullDelay	0.0709632	70963.2	1	1
21.1609	1	0	2084	LastDelay	0.320935	320935	1	1
21.1609	1	0	2084	FullDelay	0.320935	320935	1	1
21.171	0	0	1055	LastDelay	0.0709632	70963.2	1	1
21.171	0	0	1055	FullDelay	0.0709632	70963.2	1	1
21.1859	1	0	2087	LastDelay	0.315935	315935	1	1
21.1859	1	0	2087	FullDelay	0.315935	315935	1	1
21.1946	0	0	1056	LastDelay	0.0746064	74606.4	1	1
21.1946	0	0	1056	FullDelay	0.0746064	74606.4	1	1
21.2109	1	0	2089	LastDelay	0.320935	320935	1	1
21.2109	1	0	2089	FullDelay	0.320935	320935	1	1
21.2196	0	0	1057	LastDelay	0.0796064	79606.4	1	1
21.2196	0	0	1057	FullDelay	0.0796064	79606.4	1	1
21.231	0	0	1058	LastDelay	0.0709632	70963.2	1	1
21.231	0	0	1058	FullDelay	0.0709632	70963.2	1	1
21.2396	1	0	2092	LastDelay	0.319644	319644	1	1
21.2396	1	0	2092	FullDelay	0.319644	319644	1	1
21.251	0	0	1059	LastDelay	0.0709632	70963.2	1	1
21.251	0	0	1059	FullDelay	0.0709632	70963.2	1	1
21.2609	1	0	2094	LastDelay	0.320935	320935	1	1
21.2609	1	0	2094	FullDelay	0.320935	320935	1	1
21.271	0	0	1060	LastDelay	0.0709632	70963.2	1	1
21.271	0	0	1060	FullDelay	0.0709632	70963.2	1	1
21.2859	1	0	2097	LastDelay	0.315935	315935	1	1
21.2859	1	0	2097	FullDelay	0.315935	315935	1	1
21.2946	0	0	1061	LastDelay	0.0746064	74606.4	1	1
21.2946	0	0	1061	FullDelay	0.0746064	74606.4	1	1
21.3109	1	0	2099	LastDelay	0.320935	320935	1	1
21.3109	1	0	2099	FullDelay	0.320935	320935	1	1
21.3196	0	0	1062	LastDelay	0.0796064	79606.4	1	1
21.3196	0	0	1062	FullDelay	0.0796064	79606.4	1	1
21.331	0	0	1063	LastDelay	0.0709632	70963.2	1	1
21.331	0	0	1063	FullDelay	0.0709632	70963.2	1	1
21.3396	1	0	2102	LastDelay	0.319644	319644	1	1
21.3396	1	0	2102	FullDelay	0.319644	319644	1	1
21.351	0	0	1064	LastDelay	0.0709632	70963.2	1	1
21.351	0	0	1064	FullDelay	0.0709632	70963.2	1	1
21.3609	1	0	2104	LastDelay	0.320935	320935	1	1
21.3609	1	0	2104	FullDelay	0.320935	320935	1	1
21.371	0	0	1065	LastDelay	0.0709632	70963.2	1	1
21.371	0	0	1065	FullDelay	0.0709632	70963.2	1	1
21.3859	1	0	2107	LastDelay	0.315935	315935	1	1
21.3859	1	0	2107	FullDelay	0.315935	315935	1	1
21.3946	0	0	1066	LastDelay	0.0746064	74606.4	1	1
21.3946	0	0	1066	FullDelay	0.0746064	74606.4	1	1
21.4109	1	0	2109	LastDelay	0.320935	320935	1	1
21.4109	1	0	2109	FullDelay	0.320935	320935	1	1
21.4196	0	0	1067	LastDelay	0.0796064	79606.4	1	1
21.4196	0	0	1067	FullDelay	0.0796064	79606.4	1	1
21.431	0	0	1068	LastDelay	0.0709632	70963.2	1	1
21.431	0	0	1068	FullDelay	0.0709632	70963.2	1	1
21.4396	1	0	2112	LastDelay	0.319644	319644	1	1
21.4396	1	0	2112	FullDelay	0.319644	319644	1	1
21.451	0	0	1069	LastDelay	0.0709632	70963.2	1	1
21.451	0	0	1069	FullDelay	0.0709632	70963.2	1	1
21.4609	1	0	2114	LastDelay	0.320935	320935	1	1
21.4609	1	0	2114	FullDelay	0.320935	320935	1	1
21.471	0	0	1070	LastDelay	0.0709632	70963.2	1	1
21.471	0	0	1070	FullDelay	0.0709632	70963.2	1	1
21.4859	1	0	2117	LastDelay	0.315935	315935	1	1
21.4859	1	0	2117	FullDelay	0.315935	315935	1	1
21.4946	0	0	1071	LastDelay	0.0746064	74606.4	1	1
21.4946	0	0	1071	FullDelay	0.0746064	74606.4	1	1
21.5109	1	0	2119	LastDelay	0.320935	320935	1	1
21.5109	1	0	2119	FullDelay	0.320935	320935	1	1
21.5196	0	0	1072	LastDelay	0.0796064	79606.4	1	1
21.5196	0	0	1072	FullDelay	0.0796064	79606.4	1	1
21.531	0	0	1073	LastDelay	0.0709632	70963.2	1	1
21.531	0	0	1073	FullDelay	0.0709632	70963.2	1	1
21.5396	1	0	2122	LastDelay	0.319644	319644	1	1
21.5396	1	0	2122	FullDelay	0.319644	319644	1	1
21.551	0	0	1074	LastDelay	0.0709632	70963.2	1	1
21.551	0	0	1074	FullDelay	0.0709632	70963.2	1	1
21.5609	1	0	2124	LastDelay	0.320935	320935	1	1
21.5609	1	0	2124	FullDelay	0.320935	320935	1	1
21.571	0	0	1075	LastDelay	0.0709632	70963.2	1	1
21.571	0	0	1075	FullDelay	0.0709632	70963.2	1	1
21.5859	1	0	2127	LastDelay	0.315935	315935	1	1
21.5859	1	0	2127	FullDelay	0.315935	315935	1	1
21.5946	0	0	1076	LastDelay	0.0746064	74606.4	1	1
21.5946	0	0	1076	FullDelay	0.0746064	74606.4	1	1
21.6109	1	0	2129	LastDelay	0.320935	320935	1	1
21.6109	1	0	2129	FullDelay	0.320935	320935	1	1
21.6196	0	0	1077	LastDelay	0.0796064	79606.4	1	1
21.6196	0	0	1077	FullDelay	0.0796064	79606.4	1	1
21.631	0	0	1078	LastDelay	0.0709632	70963.2	1	1
21.631	0	0	1078	FullDelay	0.0709632	70963.2	1	1
21.6396	1	0	2132	LastDelay	0.319644	319644	1	1
21.6396	1	0	2132	FullDelay	0.319644	319644	1	1
21.651	0	0	1079	LastDelay	0.0709632	70963.2	1	1
21.651	0	0	1079	FullDelay	0.0709632	70963.2	1	1
21.6609	1	0	2134	LastDelay	0.320935	320935	1	1
21.6609	1	0	2134	FullDelay	0.320935	320935	1	1
21.671	0	0	1080	LastDelay	0.0709632	70963.2	1	1
21.671	0	0	1080	FullDelay	0.0709632	70963.2	1	1
21.6859	1	0	2137	LastDelay	0.315935	315935	1	1
21.6859	1	0	2137	FullDelay	0.315935	315935	1	1
21.6946	0	0	1081	LastDelay	0.0746064	74606.4	1	1
21.6946	0	0	1081	FullDelay	0.0746064	74606.4	1	1
21.7109	1	0	2139	LastDelay	0.320935	320935	1	1
21.7109	1	0	2139	FullDelay	0.320935	320935	1	1
21.7196	0	0	1082	LastDelay	0.0796064	79606.4	1	1
21.7196	0	0	1082	FullDelay	0.0796064	79606.4	1	1
21.731	0	0	1083	LastDelay	0.0709632	70963.2	1	1
21.731	0	0	1083	FullDelay	0.0709632	70963.2	1	1
21.7396	1	0	2142	LastDelay	0.319644	319644	1	1
21.7396	1	0	2142	FullDelay	0.319644	319644	1	1
21.751	0	0	1084	LastDelay	0.0709632	70963.2	1	1
21.751	0	0	1084	FullDelay	0.0709632	70963.2	1	1
21.7609	1	0	2144	LastDelay	0.320935	320935	1	1
21.7609	1	0	2144	FullDelay	0.320935	320935	1	1
21.771	0	0	1085	LastDelay	0.0709632	70963.2	1	1
21.771	0	0	1085	FullDelay	0.0709632	70963.2	1	1
21.7859	1	0	2147	LastDelay	0.315935	315935	1	1
21.7859	1	0	2147	FullDelay	0.315935	315935	1	1
21.7946	0	0	1086	LastDelay	0.0746064	74606.4	1	1
21.7946	0	0	1086	FullDelay	0.0746064	74606.4	1	1
21.8109	1	0	2149	LastDelay	0.320935	320935	1	1
21.8109	1	0	2149	FullDelay	0.320935	320935	1	1
21.8196	0	0	1087	LastDelay	0.0796064	79606.4	1	1
21.8196	0	0	1087	FullDelay	0.0796064	79606.4	1	1
21.831	0	0	1088	LastDelay	0.0709632	70963.2	1	1
21.831	0	0	1088	FullDelay	0.0709632	70963.2	1	1
21.8396	1	0	2152	LastDelay	0.319644	319644	1	1
21.8396	1	0	2152	FullDelay	0.319644	319644	1	1
21.851	0	0	1089	LastDelay	0.0709632	70963.2	1	1
21.851	0	0	1089	FullDelay	0.0709632	70963.2	1	1
21.8609	1	0	2154	LastDelay	0.320935	320935	1	1
21.8609	1	0	2154	FullDelay	0.320935	320935	1	1
21.871	0	0	1090	LastDelay	0.0709632	70963.2	1	1
21.871	0	0	1090	FullDelay	0.0709632	70963.2	1	1
21.8859	1	0	2157	LastDelay	0.315935	315935	1	1
21.8859	1	0	2157	FullDelay	0.315935	315935	1	1
21.8946	0	0	1091	LastDelay	0.0746064	74606.4	1	1
21.8946	0	0	1091	FullDelay	0.0746064	74606.4	1	1
21.9109	1	0	2159	LastDelay	0.320935	320935	1	1
21.9109	1	0	2159	FullDelay	0.320935	320935	1	1
21.9196	0	0	1092	LastDelay	0.0796064	79606.4	1	1
21.9196	0	0	1092	FullDelay	0.0796064	79606.4	1	1
21.931	0	0	1093	LastDelay	0.0709632	70963.2	1	1
21.931	0	0	1093	FullDelay	0.0709632	70963.2	1	1
21.9396	1	0	2162	LastDelay	0.319644	319644	1	1
21.9396	1	0	2162	FullDelay	0.319644	319644	1	1
21.951	0	0	1094	LastDelay	0.0709632	70963.2	1	1
21.951	0	0	1094	FullDelay	0.0709632	70963.2	1	1
21.9609	1	0	2164	LastDelay	0.320935	320935	1	1
21.9609	1	0	2164	FullDelay	0.320935	320935	1	1
21.971	0	0	1095	LastDelay	0.0709632	70963.2	1	1
21.971	0	0	1095	FullDelay	0.0709632	70963.2	1	1
21.9859	1	0	2167	LastDelay	0.315935	315935	1	1
21.9859	1	0	2167	FullDelay	0.315935	315935	1	1
21.9946	0	0	1096	LastDelay	0.0746064	74606.4	1	1
21.9946	0	0	1096	FullDelay	0.0746064	74606.4	1	1
22.0109	1	0	2169	LastDelay	0.320935	320935	1	1
22.0109	1	0	2169	FullDelay	0.320935	320935	1	1
22.0196	0	0	1097	LastDelay	0.0796064	79606.4	1	1
22.0196	0	0	1097	FullDelay	0.0796064	79606.4	1	1
22.031	0	0	1098	LastDelay	0.0709632	70963.2	1	1
22.031	0	0	1098	FullDelay	0.0709632	70963.2	1	1
22.0396	1	0	2172	LastDelay	0.319644	319644	1	1
22.0396	1	0	2172	FullDelay	0.319644	319644	1	1
22.051	0	0	1099	LastDelay	0.0709632	70963.2	1	1
22.051	0	0	1099	FullDelay	0.0709632	70963.2	1	1
22.0609	1	0	2174	LastDelay	0.320935	320935	1	1
22.0609	1	0	2174	FullDelay	0.320935	320935	1	1
22.071	0	0	1100	LastDelay	0.0709632	70963.2	1	1
22.071	0	0	1100	FullDelay	0.0709632	70963.2	1	1
22.0859	1	0	2177	LastDelay	0.315935	315935	1	1
22.0859	1	0	2177	FullDelay	0.315935	315935	1	1
22.0946	0	0	1101	LastDelay	0.0746064	74606.4	1	1
22.0946	0	0	1101	FullDelay	0.0746064	74606.4	1	1
22.1109	1	0	2179	LastDelay	0.320935	320935	1	1
22.1109	1	0	2179	FullDelay	0.320935	320935	1	1
22.1196	0	0	1102	LastDelay	0.0796064	79606.4	1	1
22.1196	0	0	1102	FullDelay	0.0796064	79606.4	1	1
22.131	0	0	1103	LastDelay	0.0709632	70963.2	1	1
22.131	0	0	1103	FullDelay	0.0709632	70963.2	1	1
22.1396	1	0	2182	LastDelay	0.319644	319644	1	1
22.1396	1	0	2182	FullDelay	0.319644	319644	1	1
22.151	0	0	1104	LastDelay	0.0709632	70963.2	1	1
22.151	0	0	1104	FullDelay	0.0709632	70963.2	1	1
22.1609	1	0	2184	LastDelay	0.320935	320935	1	1
22.1609	1	0	2184	FullDelay	0.320935	320935	1	1
22.171	0	0	1105	LastDelay	0.0709632	70963.2	1	1
22.171	0	0	1105	FullDelay	0.0709632	70963.2	1	1
22.1859	1	0	2187	LastDelay	0.315935	315935	1	1
22.1859	1	0	2187	FullDelay	0.315935	315935	1	1
22.1946	0	0	1106	LastDelay	0.0746064	74606.4	1	1
22.1946	0	0	1106	FullDelay	0.0746064	74606.4	1	1
22.2109	1	0	2189	LastDelay	0.320935	320935	1	1
22.2109	1	0	2189	FullDelay	0.320935	320935	1	1
22.2196	0	0	1107	LastDelay	0.0796064	79606.4	1	1
22.2196	0	0	1107	FullDelay	0.0796064	79606.4	1	1
22.231	0	0	1108	LastDelay	0.0709632	70963.2	1	1
22.231	0	0	1108	FullDelay	0.0709632	70963.2	1	1
22.2396	1	0	2192	LastDelay	0.319644	319644	1	1
22.2396	1	0	2192	FullDelay	0.319644	319644	1	1
22.251	0	0	1109	LastDelay	0.0709632	70963.2	1	1
22.251	0	0	1109	FullDelay	0.0709632	70963.2	1	1
22.2609	1	0	2194	LastDelay	0.320935	320935	1	1
22.2609	1	0	2194	FullDelay	0.320935	320935	1	1
22.271	0	0	1110	LastDelay	0.0709632	70963.2	1	1
22.271	0	0	1110	FullDelay	0.0709632	70963.2	1	1
22.2859	1	0	2197	LastDelay	0.315935	315935	1	1
22.2859	1	0	2197	FullDelay	0.315935	315935	1	1
22.2946	0	0	1111	LastDelay	0.0746064	74606.4	1	1
22.2946	0	0	1111	FullDelay	0.0746064	74606.4	1	1
22.3109	1	0	2199	LastDelay	0.320935	320935	1	1
22.3109	1	0	2199	FullDelay	0.320935	320935	1	1
22.3196	0	0	1112	LastDelay	0.0796064	79606.4	1	1
22.3196	0	0	1112	FullDelay	0.0796064	79606.4	1	1
22.331	0	0	1113	LastDelay	0.0709632	70963.2	1	1
22.331	0	0	1113	FullDelay	0.0709632	70963.2	1	1
22.3396	1	0	2202	LastDelay	0.319644	319644	1	1
22.3396	1	0	2202	FullDelay	0.319644	319644	1	1
22.351	0	0	1114	LastDelay	0.0709632	70963.2	1	1
22.351	0	0	1114	FullDelay	0.0709632	70963.2	1	1
22.3609	1	0	2204	LastDelay	0.320935	320935	1	1
22.3609	1	0	2204	FullDelay	0.320935	320935	1	1
22.371	0	0	1115	LastDelay	0.0709632	70963.2	1	1
22.371	0	0	1115	FullDelay	0.0709632	70963.2	1	1
22.3859	1	0	2207	LastDelay	0.315935	315935	1	1
22.3859	1	0	2207	FullDelay	0.315935	315935	1	1
22.3946	0	0	1116	LastDelay	0.0746064	74606.4	1	1
22.3946	0	0	1116	FullDelay	0.0746064	74606.4	1	1
22.4109	1	0	2209	LastDelay	0.320935	320935	1	1
22.4109	1	0	2209	FullDelay	0.320935	320935	1	1
22.4196	0	0	1117	LastDelay	0.0796064	79606.4	1	1
22.4196	0	0	1117	FullDelay	0.0796064	79606.4	1	1
22.431	0	0	1118	LastDelay	0.0709632	70963.2	1	1
22.431	0	0	1118	FullDelay	0.0709632	70963.2	1	1
22.4396	1	0	2212	LastDelay	0.319644	319644	1	1
22.4396	1	0	2212	FullDelay	0.319644	319644	1	1
22.451	0	0	1119	LastDelay	0.0709632	70963.2	1	1
22.451	0	0	1119	FullDelay	0.0709632	70963.2	1	1
22.4609	1	0	2214	LastDelay	0.320935	320935	1	1
22.4609	1	0	2214	FullDelay	0.320935	320935	1	1
22.471	0	0	1120	LastDelay	0.0709632	70963.2	1	1
22.471	0	0	1120	FullDelay	0.0709632	70963.2	1	1
22.4859	1	0	2217	LastDelay	0.315935	315935	1	1
22.4859	1	0	2217	FullDelay	0.315935	315935	1	1
22.4946	0	0	1121	LastDelay	0.0746064	74606.4	1	1
22.4946	0	0	1121	FullDelay	0.0746064	74606.4	1	1
22.5109	1	0	2219	LastDelay	0.320935	320935	1	1
22.5109	1	0	2219	FullDelay	0.320935	320935	1	1
22.5196	0	0	1122	LastDelay	0.0796064	79606.4	1	1
22.5196	0	0	1122	FullDelay	0.0796064	79606.4	1	1
22.531	0	0	1123	LastDelay	0.0709632	70963.2	1	1
22.531	0	0	1123	FullDelay	0.0709632	70963.2	1	1
22.5396	1	0	2222	LastDelay	0.319644	319644	1	1
22.5396	1	0	2222	FullDelay	0.319644	319644	1	1
22.551	0	0	1124	LastDelay	0.0709632	70963.2	1	1
22.551	0	0	1124	FullDelay	0.0709632	70963.2	1	1
22.5609	1	0	2224	LastDelay	0.320935	320935	1	1
22.5609	1	0	2224	FullDelay	0.320935	320935	1	1
22.571	0	0	1125	LastDelay	0.0709632	70963.2	1	1
22.571	0	0	1125	FullDelay	0.0709632	70963.2	1	1
22.5859	1	0	2227	LastDelay	0.315935	315935	1	1
22.5859	1	0	2227	FullDelay	0.315935	315935	1	1
22.5946	0	0	1126	LastDelay	0.0746064	74606.4	1	1
22.5946	0	0	1126	FullDelay	0.0746064	74606.4	1	1
22.6109	1	0	2229	LastDelay	0.320935	320935	1	1
22.6109	1	0	2229	FullDelay	0.320935	320935	1	1
22.6196	0	0	1127	LastDelay	0.0796064	79606.4	1	1
22.6196	0	0	1127	FullDelay	0.0796064	79606.4	1	1
22.631	0	0	1128	LastDelay	0.0709632	70963.2	1	1
22.631	0	0	1128	FullDelay	0.0709632	70963.2	1	1
22.6396	1	0	2232	LastDelay	0.319644	319644	1	1
22.6396	1	0	2232	FullDelay	0.319644	319644	1	1
22.651	0	0	1129	LastDelay	0.0709632	70963.2	1	1
22.651	0	0	1129	FullDelay	0.0709632	70963.2	1	1
22.6609	1	0	2234	LastDelay	0.320935	320935	1	1
22.6609	1	0	2234	FullDelay	0.320935	320935	1	1
22.671	0	0	1130	LastDelay	0.0709632	70963.2	1	1
22.671	0	0	1130	FullDelay	0.0709632	70963.2	1	1
22.6859	1	0	2237	LastDelay	0.315935	315935	1	1
22.6859	1	0	2237	FullDelay	0.315935	315935	1	1
22.6946	0	0	1131	LastDelay	0.0746064	74606.4	1	1
22.6946	0	0	1131	FullDelay	0.0746064	74606.4	1	1
22.7109	1	0	2239	LastDelay	0.320935	320935	1	1
22.7109	1	0	2239	FullDelay	0.320935	320935	1	1
22.7196	0	0	1132	LastDelay	0.0796064	79606.4	1	1
22.7196	0	0	1132	FullDelay	0.0796064	79606.4	1	1
22.731	0	0	1133	LastDelay	0.0709632	70963.2	1	1
22.731	0	0	1133	FullDelay	0.0709632	70963.2	1	1
22.7396	1	0	2242	LastDelay	0.319644	319644	1	1
22.7396	1	0	2242	FullDelay	0.319644	319644	1	1
22.751	0	0	1134	LastDelay	0.0709632	70963.2	1	1
22.751	0	0	1134	FullDelay	0.0709632	70963.2	1	1
22.7609	1	0	2244	LastDelay	0.320935	320935	1	1
22.7609	1	0	2244	FullDelay	0.320935	320935	1	1
22.771	0	0	1135	LastDelay	0.0709632	70963.2	1	1
22.771	0	0	1135	FullDelay	0.0709632	70963.2	1	1
22.7859	1	0	2247	LastDelay	0.315935	315935	1	1
22.7859	1	0	2247	FullDelay	0.315935	315935	1	1
22.7946	0	0	1136	LastDelay	0.0746064	74606.4	1	1
22.7946	0	0	1136	FullDelay	0.0746064	74606.4	1	1
22.8109	1	0	2249	LastDelay	0.320935	320935	1	1
22.8109	1	0	2249	FullDelay	0.320935	320935	1	1
22.8196	0	0	1137	LastDelay	0.0796064	79606.4	1	1
22.8196	0	0	1137	FullDelay	0.0796064	79606.4	1	1
22.831	0	0	1138	LastDelay	0.0709632	70963.2	1	1
22.831	0	0	1138	FullDelay	0.0709632	70963.2	1	1
22.8396	1	0	2252	LastDelay	0.319644	319644	1	1
22.8396	1	0	2252	FullDelay	0.319644	319644	1	1
22.851	0	0	1139	LastDelay	0.0709632	70963.2	1	1
22.851	0	0	1139	FullDelay	0.0709632	70963.2	1	1
22.8609	1	0	2254	LastDelay	0.320935	320935	1	1
22.8609	1	0	2254	FullDelay	0.320935	320935	1	1
22.871	0	0	1140	LastDelay	0.0709632	70963.2	1	1
22.871	0	0	1140	FullDelay	0.0709632	70963.2	1	1
22.8859	1	0	2257	LastDelay	0.315935	315935	1	1
22.8859	1	0	2257	FullDelay	0.315935	315935	1	1
22.8946	0	0	1141	LastDelay	0.0746064	74606.4	1	1
22.8946	0	0	1141	FullDelay	0.0746064	74606.4	1	1
22.9109	1	0	2259	LastDelay	0.320935	320935	1	1
22.9109	1	0	2259	FullDelay	0.320935	320935	1	1
22.9196	0	0	1142	LastDelay	0.0796064	79606.4	1	1
22.9196	0	0	1142	FullDelay	0.0796064	79606.4	1	1
22.931	0	0	1143	LastDelay	0.0709632	70963.2	1	1
22.931	0	0	1143	FullDelay	0.0709632	70963.2	1	1
22.9396	1	0	2262	LastDelay	0.319644	319644	1	1
22.9396	1	0	2262	FullDelay	0.319644	319644	1	1
22.951	0	0	1144	LastDelay	0.0709632	70963.2	1	1
22.951	0	0	1144	FullDelay	0.0709632	70963.2	1	1
22.9609	1	0	2264	LastDelay	0.320935	320935	1	1
22.9609	1	0	2264	FullDelay	0.320935	320935	1	1
22.971	0	0	1145	LastDelay	0.0709632	70963.2	1	1
